Ind	Sp	Gen	Line	CorollaWidth	CorollaThroat	CorollaLength	OverallCorollaLength	SepalLength	LongestStamenLength	PistilLength	SeedMass	SeedLength	SeedWidth	NectarVolume	SugarConcentration	NectarySize
260	CL5	F5	077b	21.14666667	6.86	22.00666667	25.98	10.44333333	15.79666667	11.95	0.022	3.68	3.4	0.943333333	407.306622	0.066757541
317	CL5	F5	077b	19.45333333	6.463333333	21.82333333	25	10.72333333	15.49	11.91666667	0.026	3.9	3.94	1.512083333	303.8800942	0.075917059
1078	CL5	F5	081d	19.76	6.353333333	21.76666667	25.44	11.07	15.99	15.4	0.03	4.55	3.83	1.677291667	309.725093	0.159744789
81	CL5	F5	081d	20.26333333	6.536666667	22.99666667	26.45666667	10.84333333	15.96	16.11333333	0.029	4.64	3.75	1.09125	342.4171347	0.088522223
1370	CL5	F5	090b	26.83	7.223333333	26.83666667	31.13666667	13.02666667	17.56333333	15.66666667	0.031	4.47	4.06	2.780625	343.7636405	0.111760418
1061	CL5	F5	093s	22.80333333	6.246666667	23.90333333	27.95333333	12.60333333	16.75	15.64333333	0.038	4.46	4.42	1.24875	305.3286419	0.094051884
442	CL5	F5	093s	25.03666667	6.46	24.13333333	29.95666667	11.63666667	17.21	16.38666667	0.041	4.52	4.66	1.314583333	305.2526028	0.08362449
1332	CL5	F5	101s	24.56333333	6.336666667	24.13333333	29.75333333	12.48	16.95333333	14.40666667	0.027	4.38	4.08	2.546666667	362.9936279	0.111720436
834	CL5	F5	101s	21.40666667	5.876666667	23.17	27.04666667	12.30333333	16.36333333	13.84666667	0.024	4.34	3.79	0.883125	310.8000642	0.064961627
319	CL5	F5	107s	22.28666667	6.75	25.43666667	28.57333333	11.81666667	16.79333333	14.58333333	0.029	4.24	4.05	1.966666667	333.5640844	0.111827
669	CL5	F5	107s	21.35	6.746666667	23.93333333	26.92333333	10.60666667	15.60666667	13.23333333	0.031	4.29	4.27	1.67875	277.0730815	0.095174409
1049	CL5	F5	117s	20.31333333	6.526666667	19.74333333	23.91666667	10.35333333	14.53333333	12.47	0.033	3.32	4.18	1.7371875	310.8957429	0.108463839
302	CL5	F5	117s	19.17	5.943333333	21.33	23.07	10.19333333	14.06666667	13.30333333	0.028	4.17	4.06	1.472083333	274.1514688	0.077785829
1251	CL5	F5	119s	21.45666667	6.046666667	23.09666667	27.36	11.44	17.97333333	14.07666667	0.031	4.08	3.75	1.529583333	328.5175863	0.095275409
64	CL5	F5	119s	19.37	5.91	23.58333333	26.48	10.52333333	17.17333333	13.85333333	0.027	4.4	3.83	1.231875	373.9589141	0.056423445
747	CL5	F5	163d	21.33	6.136666667	19.8	23.57666667	10.94666667	14.93666667	12.48	0.027	4.05	3.74	1.559375	304.4975581	0.089367846
749	CL5	F5	163d	20.53	6.4	20.45	25.05	10.84	14.71666667	12.57	0.026	3.97	3.82	1.228541667	306.1369783	0.129838204
275	CL5	F5	178s	22.60666667	6.886666667	26.83	30.9	11.76333333	18.54666667	16.38666667	0.034	4.45	4.18	1.537291667	315.1660533	0.099487861
757	CL5	F5	178s	22.92	6.113333333	25.29333333	29.11333333	11.16333333	16.31666667	14.94	0.035	4.74	4.07	0.9775	280.498057	0.12324289
786	CL5	F5	179s	21.45333333	5.91	23.02666667	26.80666667	11.60666667	16.72333333	14.62333333	0.033	4.57	3.89	0.80375	247.994518	0.067788095
982	CL5	F5	179s	21.88	6.54	23.46	27.56333333	10.74666667	17.58666667	15.19666667	0.033	4.46	3.93	0.843958333	383.1113311	0.055637582
61	CL5	F5	185s	20.03666667	6.256666667	23.03666667	25.92666667	11.25	14.87666667	14.18666667	0.024	4.07	3.78	1.630416667	300.7333753	0.101151925
922	CL5	F5	185s	19.91	6.146666667	23.23	26.64666667	10.91333333	15.3	13.47	0.028	4.09	3.84	1.444166667	292.3604685	0.078766507
1044	CL5	F5	188d	19.25666667	5.843333333	19.78333333	23.38666667	11.81333333	15.05	14.35	0.032	4.61	4.02	1.912083333	329.6293258	0.096048886
1136	CL5	F5	188d	18.77333333	6.276666667	19.96	23.48	11.32333333	15.06333333	13.53666667	0.034	4.51	4.61	1.044166667	288.1844927	0.102727502
232	CL5	F5	189d	19.02	6.176666667	18.73	22.34333333	10.26	13.61333333	12.43333333	0.033	4.65	4.24	0.46875	286.5303138	0.066670003
27	CL5	F5	189d	25.14	7.523333333	21.51666667	28.00666667	12.06666667	16.22333333	15.05666667	0.032	4.55	4.07	0.899583333	257.9363083	0.104454651
364	CL5	F5	213s	22.50666667	6.316666667	22.84666667	28.31666667	10.94666667	16.87	14.33	0.029	4.46	3.99	2.053958333	299.9277629	0.082262591
683	CL5	F5	213s	21.29666667	5.843333333	21.85333333	25.89333333	10.22	15.83	13.41	0.029	4.46	3.93	1.767708333	336.0707886	0.120053722
382	CL5	F5	228s	22.89666667	6.243333333	22.95333333	27.27666667	11.02	16.91333333	13.78	0.032	4.78	4.24	2.377083333	364.9714111	0.118933131
943	CL5	F5	228s	23.37666667	6.99	23.06	27.98333333	11.02	17.78333333	12.5	0.037	5.16	4.52	1.791041667	323.4952585	0.074539938
605	CL5	F5	289s	24.74	7.366666667	27.58	31.61	12.72333333	17.65	15.79333333	0.034	4.56	4.19	2.778541667	362.5800649	0.140994895
65	CL5	F5	289s	24.00666667	7.076666667	23.30666667	28.86666667	10.89	17.67	14.46	0.031	4.3	3.77	2.733125	354.0654575	0.133070341
1336	CL5	F5	302b	20.01	6.303333333	22.17666667	25.64333333	10.23333333	14.50333333	10.40333333	0.029	3.9	3.55	1.31125	318.200352	0.055558628
608	CL5	F5	302b	18.58666667	6.2	19.78333333	23.51666667	9.626666667	14.08333333	11.28	0.027	3.94	3.41	1.521875	313.4659669	0.071169666
1387	CL5	F5	305b	17.80666667	6.18	20.25333333	22.88666667	9.62	12.6	11.48666667	0.025	4.32	4.04	1.543958333	314.0905966	0.100546684
924	CL5	F5	305b	20.07	6.183333333	20.33666667	24.19333333	10.42666667	14.04	11.84	0.027	4.17	4.1	1.671875	333.2101854	0.103559069
1013	CL5	F5	338b	20.33333333	5.79	22.33	25.55666667	11.85333333	14.99666667	13.18666667	0.022	4.45	3.33	1.468333333	285.1796563	0.074522293
1309	CL5	F5	338b	19.10666667	5.916666667	21.65	24.93333333	10.51	15.06666667	13.53	0.021	4.22	3.43	1.063333333	304.9716686	0.102773207
1396	CL5	F5	340b	23.00333333	6.66	22.04333333	26.12333333	11.84333333	15.91333333	14.60666667	0.016	3.82	3.41	0.966041667	306.8403408	0.099145961
668	CL5	F5	340b	18.94	5.863333333	19.21666667	22.93	10.21333333	14.88666667	14.17333333	0.016	3.99	3.49	0.987083333	284.3112461	0.067924013
420	CL5	F5	341s	22.76	6.556666667	23.37	29.29	11.12	16.51333333	15.24	0.028	4.6	3.94	0.810208333	264.0518225	0.07308634
624	CL5	F5	341s	20.39333333	6.243333333	23.37	26.55333333	10.56666667	14.97	14.27333333	0.021	4.43	4.07	1.434166667	315.5076671	0.113472374
483	CL5	F5	343s	22.41333333	6.883333333	23.11666667	27.02	10.76333333	17.3	13.83333333	0.027	4.4	4.13	1.579583333	364.6359448	0.140128499
971	CL5	F5	343s	21.49	6.536666667	23.12666667	27.06333333	10.46	16.10666667	12.88333333	0.026	4.29	4.14	1.36	323.0200538	0.068411312
1031	CL5	F5	357s	23.76	7.206666667	24.78	28.10333333	11.56666667	17.30666667	13.50666667	0.027	4.52	4.5	2.22375	331.1592423	0.085360034
1081	CL5	F5	357s	20.98333333	6.923333333	23.99666667	27.49333333	12.72666667	16.16666667	13.03333333	0.028	4.53	4.91	1.453958333	328.1276496	0.088777519
271	CL5	F5	362s	23.80666667	7.013333333	23.06333333	27.82333333	10.98333333	16.57666667	15.34	0.028	4.47	4.04	1.969375	318.5033719	0.104110267
615	CL5	F5	362s	23.99333333	6.64	24.35666667	28.27666667	11.28333333	16.65	15.34666667	0.025	4.35	3.98	2.140833333	307.001633	0.099278201
1100	CL5	F5	364s	21.15333333	5.983333333	22.82	26.56666667	9.95	16.76333333	14.30666667	0.032	5.05	4.58	1.67625	377.407089	0.104597276
1104	CL5	F5	364s	21.85	6.416666667	23.58333333	27.31666667	10.96	15.75333333	13.72333333	0.031	4.92	4.13	1.693125	312.3074225	0.066780628
1385	CL5	F5	367s	26.95	8.07	27.70333333	33.4	13.25333333	18.97	16.89666667	0.025	4.57	4.01	2.383125	361.0031874	0.202172188
494	CL5	F5	367s	25.08	7.616666667	26.73666667	31.57333333	12.54333333	18.34333333	15.19	0.025	4.39	4.01	2.035416667	310.3049956	0.134737816
116	CL5	F5	369s	20.89333333	6.02	21.27	24.58333333	10.44666667	15.15666667	13.81666667	0.029	4.25	4.08	1.28	360.4196427	0.087252953
768	CL5	F5	369s	21.08666667	6.393333333	21.62333333	25.35333333	9.413333333	15.20333333	13.18	0.026	4.26	3.93	1.145208333	303.2228902	0.094686339
810	CL5	F5	372b	21.43333333	6.846666667	21.11	24.93666667	11.02666667	14.14333333	13.02333333	0.028	4.14	3.76	0.651458333	282.0886306	0.102808163
1171	CL5	F5	382s	20.36666667	6.013333333	20.55666667	23.53333333	8.996666667	11.19	13.98	0.026	4.26	3.88	0.107708333	257.8043582	0.059405528
1271	CL5	F5	386s	22.07	6.726666667	23.22	26.67333333	11.75	15.47333333	14.04666667	0.024	4.43	3.67	1.634166667	324.0537434	0.153708652
84	CL5	F5	386s	23.11666667	7.013333333	24.67333333	28.35333333	12.72	16.07333333	15.38333333	0.027	4.37	3.78	1.376875	333.5180344	0.123979271
899	CL5	F5	387b	22.53	6.9	26.67333333	30.10333333	11.89666667	17.86666667	16.22	0.027	3.83	3.88	1.564166667	336.5189322	0.098159876
953	CL5	F5	387b	19.06	6.29	22	25.61333333	10.33666667	16.07	13.39	0.027	3.97	3.74	1.609166667	291.5582231	0.089590955
1321	CL5	F5	390b	24.76	6.69	25.7	31.33	11.25	18.92	14.4	0.012	3.3	2.91	2.739791667	300.7385181	0.126984272
1354	CL5	F5	390b	22.74333333	6.543333333	23.95	28.69	11.95666667	16.71	14.53	0.011	3.07	2.56	2.590208333	332.9304621	0.141120995
1393	CL5	F5	406s	17.33333333	5.723333333	19.47	22.06666667	9.603333333	14.72666667	11.51666667	0.027	3.93	3.95	1.277708333	312.2487802	0.077316177
1402	CL5	F5	406s	17.88	5.706666667	19.48666667	22.98	9.263333333	14.85333333	12.11666667	0.025	4.13	3.92	0.6978125	351.9442356	0.067929328
1066	CL5	F5	409s	22.69333333	6.68	22.68666667	27.63666667	10.82666667	15.50333333	14.90333333	0.024	4.05	4.26	1.348333333	316.0381525	0.097598692
1296	CL5	F5	409s	24.68333333	6.886666667	24	29.00666667	11.02	16.67333333	15.24	0.024	4.08	4	1.966666667	307.643902	0.10790522
588	CL5	F5	426b	18.93333333	5.86	22.51	25.61666667	10.39333333	15.28333333	12.88666667	0.025	4.31	3.71	0.669583333	280.5800007	0.068411995
663	CL5	F5	426b	20.18333333	6.41	22.68333333	26.76333333	11.31333333	15.44	12.98333333	0.024	3.91	3.78	0.595208333	226.362525	0.073195645
1348	CL5	F5	431b	23.8	6.603333333	25.31	29.36666667	11.89666667	16.84333333	14.41666667	0.033	4.11	4.18	1.885	310.7935489	0.101204902
804	CL5	F5	431b	22.18666667	6.596666667	23.02	26.43666667	11.72333333	15.74666667	13.08666667	0.031	4.32	3.91	1.730625	312.2847719	0.103096912
752	CL5	F5	433s	26.17666667	6.586666667	23.92	29.56333333	10.39	14.41333333	14.37	0.026	3.83	4	1.339166667	286.4928871	0.149231851
90	CL5	F5	433s	24.94666667	6.533333333	22.70666667	28.54	10.61333333	14.36666667	12	0.028	4.21	3.68	0.717708333	187.3487464	0.112519627
1233	CL5	F5	440s	20.53	7.323333333	21.65666667	25.44333333	10.55333333	15.46	12.84666667	0.029	4.86	4.14	2.149791667	317.6650435	0.130295315
283	CL5	F5	440s	21.30666667	7.456666667	20.93333333	25.87333333	10.92666667	15.37333333	12.70666667	0.029	4.8	4.22	1.772916667	343.3408164	0.105740433
1036	CL5	F5	443w	23.09	6.79	23.88666667	27.31333333	11.76333333	16.98333333	14.44	0.027	4.31	3.97	2.509166667	331.3752147	0.124143555
1351	CL5	F5	443w	27.94	7.866666667	24.98666667	30.7	12.38	18.67666667	16.48666667	0.028	4.31	4.14	3.2775	357.2410731	0.115335978
144	CL5	F5	453s	18.61666667	5.88	18.54333333	21.51666667	9.35	14.80666667	12.22333333	0.023	4.44	3.93	0.795208333	317.2117087	0.047080369
265	CL5	F5	453s	23.25666667	7.276666667	22.49	26.18666667	9.81	15.82666667	13.27333333	0.027	4.05	4.46	1.735416667	280.1452126	0.078845464
1217	CL5	F5	458s	22.68333333	6.153333333	22.87333333	26.99333333	11.64	16.20666667	13.53666667	0.026	4.24	4.04	2.378125	314.6689263	0.113158227
177	CL5	F5	458s	21.19	6.203333333	22.21	26.45333333	10.39333333	16.11666667	12.98666667	0.033	4.42	4.49	1.659166667	276.4820586	0.073056184
1395	CL5	F5	460s	21.87333333	6.68	21.70666667	26.24333333	11.62333333	16.88333333	12.90666667	0.022	3.97	3.66	2.395625	323.1289342	0.158778949
1397	CL5	F5	460s	21.81	6.47	24.42333333	27.30666667	12.27	16.50333333	13.77	0.028	4.37	3.49	1.554791667	381.5033637	0.097109015
1041	CL5	F5	461b	26.43	7.096666667	24.53	30.19333333	12.09666667	18.19333333	13.77	0.031	4.53	3.9	2.643333333	349.5167658	0.10490377
20	CL5	F5	461b	26.13333333	6.486666667	23.77	29.35666667	10.71	18.1	13.57666667	0.031	4.35	3.79	1.599791667	368.4919684	0.118515597
1327	CL5	F5	465s	19.07333333	7.31	22.33666667	25.27666667	9.95	15.3	13.16333333	0.031	4.5	4.07	1.801458333	333.454089	0.091767945
209	CL5	F5	465s	18.46333333	7.413333333	21.16666667	24.52666667	9.333333333	15.08	13.70333333	0.027	4.56	3.88	0.625833333	299.1836998	0.061234636
182	CL5	F5	473s	19.49	5.396666667	23.23666667	27.29333333	11.37	15.51	12.72333333	0.024	4.1	4.05	1.075208333	371.7318962	0.106100637
268	CL5	F5	473s	20.56666667	6.363333333	24.43	27.83333333	10.74	16.30666667	12.81333333	0.022	3.9	4.05	1.38	327.0331438	0.08743292
1248	CL5	F5	474s	25.43666667	7.886666667	23.70333333	28.57	13.49666667	16.38666667	15.21	0.03	4.54	4.19	2.120833333	319.1279426	0.153089756
1347	CL5	F5	474s	28.89	7.72	24.41	30.43	12.72	16.2	15.47	0.025	4.28	3.88	2.2896875	344.3700007	0.110349348
1247	CL5	F5	479s	19.76333333	6.086666667	20.18666667	24.19	10.86	14.26666667	11.24333333	0.036	5.05	4.49	0.731666667	252.0617402	0.082892875
619	CL5	F5	479s	18.37666667	5.36	20.08333333	23.54	11.27333333	13.99	11.12333333	0.032	4.88	4.35	0.574791667	200.8300255	0.061768101
916	CL5	F5	480s	25.52	7.163333333	22.56	28.71666667	12.06	17.92	16.11333333	0.018	3.75	3.64	2.291666667	387.0624693	0.110631611
1394	CL5	F5	490b	25.88	6.933333333	24.09333333	29.78	12.16666667	17.46666667	13.34	0.018	3.61	3.87	1.804375	333.6194227	0.121777351
1403	CL5	F5	490b	24.47	6.896666667	22.57666667	27.97666667	11.24	17.01666667	14.04666667	0.027	4.53	3.96	2.159166667	357.0867277	0.151866249
1162	CL5	F5	491b	22.42666667	6.323333333	20.62	25.26333333	11.04333333	15.22666667	13.56333333	0.027	4.34	4.07	1.101666667	310.0405525	0.075408486
125	CL5	F5	491b	23.04666667	6.463333333	21.64333333	26.18	10.93666667	16.71666667	14.43666667	0.026	4.34	4	1.29125	323.3011795	0.069145096
202	CL5	F5	492b	19.02666667	5.496666667	20.37666667	24.33333333	9.823333333	14.24	12.76333333	0.025	4.44	4.18	1.487291667	280.20026	0.104452555
802	CL5	F5	492b	20.88	6.423333333	22.75333333	26.23666667	12.06333333	15.42666667	13.46	0.026	4.34	4.02	0.769375	305.6746094	0.089533885
227	CL5	F5	493s	19.05666667	5.933333333	20.78333333	24.82666667	9.473333333	15.13	14.30333333	0.026	4.03	4.56	1.17375	307.4928804	0.065215432
673	CL5	F5	493s	23.15	6.233333333	23.56666667	27.95333333	11.8	16.35	15.9	0.031	4.13	3.87	0.768541667	351.7999277	0.090058457
1141	CL5	F5	495s	19.55	6.45	22.08666667	25.53	11.02	15.53	13.86666667	0.028	4.51	4.22	2.367291667	310.1161365	0.104102601
520	CL5	F5	495s	20.68333333	6.983333333	24.10666667	27.29333333	10.44333333	16.66	13.26	0.03	4.59	4.39	1.473958333	305.5526712	0.125484327
270	CL5	F5	496s	19.04	5.683333333	20.9	23.59	10.51	14.55666667	13.76	0.018	3.74	3.67	0.837916667	262.9193708	0.039940501
453	CL5	F5	496s	20.43666667	5.813333333	20.95333333	23.74	10.44333333	14.91666667	13.74	0.022	3.97	3.9	0.809791667	259.4116062	0.049589914
1157	CL5	F5	505s	22.77666667	6.353333333	24.58666667	28.06	11.11333333	16.32333333	16.09333333	0.023	3.97	3.39	1.135	287.8998377	0.067596235
315	CL5	F5	505s	20.08	6.466666667	20.99666667	25.43666667	10.25666667	14.07	13.76666667	0.021	3.94	4.05	0.671875	297.8167794	0.091227828
